tf	target	weight
b0483	b2304	18.619
b3418	b0791	18.618
b1799	b1189	18.618
b3461	b4393	18.618
b4327	b3503	18.617
b3131	b1736	18.617
b3422	b2634	18.617
b0316	b4400	18.616
b3422	b4504	18.616
b3423	b0369	18.615
b1275	b3535	18.615
b3783	b0028	18.615
b4393	b3107	18.614
b4295	b4403	18.614
b0272	b0327	18.614
b0440	b1035	18.614
b2561	b4279	18.613
b3118	b4122	18.613
b1320	b0818	18.612
b4357	b2365	18.611
b4133	b4476	18.611
b3743	b1847	18.61
b1618	b4046	18.61
b1595	b0536	-18.609
b0629	b0563	18.608
b3912	b4381	18.608
b0435	b0882	18.608
b2916	b0074	18.607
b3237	b4420	18.607
b2531	b0594	18.606
b0487	b0708	18.606
b0483	b4144	18.605
b1221	b2790	18.604
b1570	b2107	18.604
b2837	b4547	18.603
b2289	b1137	18.603
b3067	b4172	18.602
b3783	b0027	18.601
b2709	b3010	18.601
b1526	b2427	18.6
b1399	b0643	18.6
b2684	b0877	18.6
b1499	b4578	18.6
b3082	b3717	18.599
b1434	b1096	18.599
b1853	b2243	18.599
b3190	b0097	18.599
b3684	b3334	18.598
b4396	b3929	18.597
b1439	b0466	18.597
b2537	b2869	18.595
b0413	b2029	18.594
b2839	b1640	18.592
b2980	b3452	18.591
b2479	b2021	18.591
b1642	b4602	18.591
b2684	b1638	18.591
b1526	b1465	18.59
b2664	b1257	18.59
b1339	b2165	18.589
b0162	b0679	18.589
b3520	b1689	18.589
b1439	b0427	18.589
b3261	b2533	18.588
b4191	b3550	18.587
b0272	b1095	18.586
b3753	b3800	18.586
b3711	b4027	18.586
b3118	b3224	18.586
b1477	b0882	18.585
b2079	b2688	18.585
b2550	b2001	18.584
b0504	b1155	18.584
b4401	b4396	18.584
b1014	b1137	18.584
b3520	b4590	18.583
b3067	b3725	18.582
b3963	b1492	-18.582
b1399	b3962	18.581
b3702	b3741	18.58
b2405	b4535	18.58
b1853	b2803	18.58
b0208	b2628	18.576
b3684	b4332	18.576
b1712	b0220	18.575
b1790	b2237	18.575
b4260	b0642	18.574
b1735	b1731	18.572
b1040	b1218	18.572
b3190	b4388	18.572
b4004	b3351	18.571
b3556	b4458	18.571
b0840	b1097	18.571
b3060	b1551	18.571
b1969	b1840	18.571
b2856	b4333	18.57
b4191	b3437	18.57
b0305	b0316	18.57
b3118	b4154	18.567
b3423	b2400	18.567
b3961	b3847	18.567
b0357	b1749	18.566
b2852	b4365	18.566
b2869	b3955	-18.565
b4694	b0318	18.565
b0817	b1875	18.565
b3082	b0989	18.563
b1916	b1237	18.563
b2669	b4466	18.562
b1620	b1368	18.561
b0889	b0712	18.561
b4340	b1340	18.56
b1499	b2625	18.56
b3868	b4067	18.557
b2571	b3712	18.557
b1790	b0488	18.556
b1187	b1763	18.556
b1339	b2054	18.556
b2127	b1537	18.556
b2491	b3391	18.555
b3674	b4369	18.555
b1320	b0537	18.555
b4113	b4555	18.555
b2669	b1658	18.554
b0683	b2722	-18.554
b1540	b4613	18.553
b4205	b2912	18.553
b1969	b1558	18.551
b3912	b3405	18.551
b0715	b2343	18.55
b0399	b0704	18.55
b0683	b1090	18.549
b2731	b2994	18.549
b2491	b2739	18.549
b3190	b1719	18.549
b3555	b3524	18.548
b0889	b3654	18.548
b1531	b1825	18.548
b3963	b3511	-18.547
b3912	b3486	18.547
b0375	b1500	18.547
b0020	b4218	18.546
b2531	b4154	-18.546
b3743	b0958	18.546
b3418	b3486	18.546
b1201	b1772	18.546
b1499	b0501	18.545
b2491	b1338	18.545
b2105	b1159	18.545
b2217	b4222	18.544
b3219	b1734	18.544
b4191	b0620	18.543
b3075	b2604	18.542
b0768	b2073	18.542
b1201	b1771	18.542
b3118	b1475	18.542
b3753	b4240	18.541
b1328	b1535	18.541
b3889	b4299	18.541
b4401	b0699	18.54
b0571	b1762	18.539
b1399	b4529	18.539
b4113	b3550	18.538
b3022	b1249	18.537
b3520	b4588	18.537
b3292	b1663	18.536
b4046	b3964	18.536
b1014	b3449	18.536
b1987	b1483	18.536
b1526	b0107	18.535
b3237	b2928	18.535
b0623	b0156	18.535
b3669	b3715	18.535
b1013	b1968	18.535
b0447	b2582	18.534
b1594	b3020	18.533
b2687	b2988	18.532
b3783	b2329	18.532
b0483	b0494	18.532
b1658	b2477	18.532
b1642	b0839	18.532
b2248	b2737	18.531
b3702	b3780	18.531
b3292	b0956	18.53
b2409	b4340	18.53
b0440	b0134	18.529
b0900	b2438	18.528
b4182	b2358	18.528
b1658	b0529	18.527
b2193	b2994	18.527
b1608	b1290	18.526
b3190	b0850	18.526
b3060	b2992	18.526
b2561	b2754	18.525
b2981	b3689	18.524
b0357	b4346	18.524
b2687	b0712	18.523
b0694	b0305	18.523
b3711	b2383	18.523
b1434	b4242	18.522
b0076	b0263	18.522
b1853	b1817	18.522
b0399	b4616	18.521
b3954	b2144	18.521
b3060	b4526	18.521
b2151	b2706	18.52
b3674	b4238	18.52
b0378	b3147	18.52
b1564	b1087	18.519
b3521	b2172	18.519
b0240	b1607	18.519
b1853	b0610	18.518
b2193	b0585	-18.517
b3884	b3881	18.517
b3753	b3874	18.516
b0208	b2136	18.516
b3773	b3009	18.515
b4205	b3328	18.515
b2163	b2839	18.515
b3585	b4063	18.514
b4479	b4198	18.514
b0069	b2784	18.513
b3190	b1983	18.512
b0676	b3345	18.511
b3938	b0009	18.511
b3512	b2266	18.51
b1526	b1317	18.508
b0623	b4437	18.506
b2577	b2450	18.506
b1507	b1675	18.505
b4102	b3374	18.505
b1712	b1438	18.504
b3828	b3008	18.504
b3569	b0491	18.504
b1303	b1640	18.503
b4260	b3305	18.502
b2437	b0511	18.502
b2669	b4517	18.501
b3973	b4146	18.499
b3418	b0380	18.499
b3131	b4480	18.498
b1506	b3119	18.498
b3783	b2567	18.497
b3702	b2321	18.497
b2409	b3025	18.496
b1739	b2741	18.496
b3188	b3716	18.495
b3060	b3754	18.495
b2220	b0308	18.494
b1827	b1654	18.494
b3743	b2209	18.494
b3261	b2081	18.494
b2405	b1023	18.492
b2741	b4568	18.492
b2381	b0457	18.491
b3422	b3374	18.49
b1507	b4318	18.49
b0399	b1410	18.49
b1739	b0325	18.49
b2697	b3386	18.49
b1951	b2786	18.489
b4046	b3041	18.489
b0912	b4171	18.489
b0240	b2344	18.489
b3783	b3822	18.489
b3418	b2426	18.488
b2479	b2020	18.488
b1570	b1860	18.488
b4694	b1657	18.488
b1827	b1273	18.485
b2382	b2387	18.485
b2364	b2172	18.484
b1508	b2017	18.484
b4116	b4120	18.484
b3405	b3233	18.483
b2550	b3518	18.482
b3828	b3868	18.481
b2573	b1283	18.481
b3828	b0570	18.481
b3422	b3079	18.481
b3022	b1829	18.481
b3521	b2943	18.481
b3868	b2812	18.479
b4251	b1429	18.479
b3569	b3537	18.479
b2193	b4511	-18.477
b0566	b1085	18.477
b0375	b0040	18.476
b1969	b2603	18.476
b1969	b0156	18.475
b1608	b2495	18.475
b0730	b0569	18.474
b1384	b4565	18.474
b1399	b0608	18.474
b3889	b2760	18.474
b3604	b0118	18.472
b4000	b4207	18.472
b3075	b3110	18.471
b0399	b3351	18.471
b2105	b1171	18.471
b3118	b3225	18.471
b2017	b3645	18.47
b1284	b0926	18.47
b3022	b1438	18.47
b1530	b1109	18.469
b1642	b1832	18.467
b0305	b1022	18.467
b2531	b4334	-18.467
b4046	b2560	18.467
b2869	b1589	18.466
b3060	b2756	18.465
b3897	b2917	18.465
b2706	b0308	18.464
b1328	b1771	18.464
b2916	b2307	18.461
b0399	b1202	18.46
b2731	b1640	18.46
b1399	b0653	18.458
b3481	b3745	18.456
b1696	b0034	18.456
b2697	b0688	18.456
b1507	b4535	18.456
b2707	b2093	18.456
b2707	b2094	18.456
b1130	b4432	18.455
b3119	b3615	18.454
b2916	b0754	18.454
b4393	b4656	18.453
b2570	b2821	18.453
b0840	b4409	18.452
b0318	b0037	18.452
b1497	b0798	18.452
b3601	b3067	18.451
b1770	b1825	18.45
b3202	b4014	18.45
b1506	b2359	18.447
b1853	b3092	18.447
b4004	b4533	18.447
b2664	b2537	18.446
b0399	b1345	18.446
b3783	b3311	18.446
b0840	b1530	18.445
b2248	b0317	18.445
b1434	b0859	18.444
b1827	b1642	18.443
b0566	b1640	18.443
b2664	b1190	18.443
b0629	b2503	18.443
b3190	b1418	18.442
b3226	b2900	18.441
b2537	b1400	18.441
b0413	b3834	18.441
b4327	b3876	18.441
b4295	b2810	18.44
b2869	b1673	18.44
b1790	b1533	18.439
b4000	b3610	18.438
b0796	b2474	18.438
b4299	b2426	18.437
b3521	b3754	18.437
b1399	b0867	18.437
b3501	b4211	18.437
b4116	b3090	18.436
b2248	b2983	18.435
b4004	b3719	18.435
b1618	b3688	18.435
b3105	b0686	18.434
b0566	b0771	18.433
b2805	b4307	18.432
b2839	b2386	18.431
b2856	b1561	18.431
b3261	b3639	18.431
b1130	b1916	18.431
b1696	b1280	18.431
b1526	b1439	18.43
b0620	b1353	18.429
b4004	b3402	18.429
b3973	b0142	18.429
b0318	b0279	18.429
b4390	b3055	18.429
b1305	b2631	18.429
b4357	b1618	18.428
b3783	b2508	18.428
b4116	b4337	18.427
b2399	b0846	18.427
b1328	b0070	18.425
b0566	b0770	18.425
b2573	b0190	18.424
b3210	b4346	18.424
b4390	b1843	18.423
b1201	b3264	18.421
b1642	b0213	18.421
b0620	b2638	18.421
b3842	b3257	18.421
b2399	b4311	18.421
b2916	b3226	18.42
b3418	b4188	18.42
b2731	b4152	18.419
b4340	b4297	18.419
b1275	b1192	18.418
b2151	b1594	18.417
b0715	b1671	18.416
b3842	b2187	18.416
b3219	b0780	18.415
b0715	b0621	18.415
b4299	b2801	18.415
b3973	b2187	18.415
b1563	b1279	18.414
b2399	b4486	18.413
b2856	b1366	18.413
b1111	b4599	18.413
b3680	b3879	18.412
b3585	b2945	18.412
b0629	b2376	18.412
b1201	b1542	18.412
b2731	b0616	18.41
b2869	b4231	18.408
b0378	b0569	18.407
b0162	b4193	18.407
b3118	b2803	18.407
b2980	b0314	18.407
b1563	b4532	18.407
b3071	b4077	18.407
b4694	b0704	18.406
b3585	b3801	18.405
b2531	b0597	18.404
b2381	b0604	18.403
b3190	b0740	18.403
b2405	b1504	18.402
b0730	b1280	18.402
b1306	b1438	18.401
b4390	b2615	18.401
b1595	b1315	18.4
b3684	b4463	18.4
b1531	b4517	18.399
b2571	b2622	18.399
b1014	b0346	18.396
b1508	b1249	18.396
b2550	b1182	18.396
b3674	b1909	18.396
b1570	b4539	18.392
b2537	b2976	18.392
b3210	b2795	18.391
b0730	b1582	18.391
b2805	b3749	18.39
b2561	b2757	18.39
b4390	b0639	18.39
b2479	b2026	18.389
b1696	b0502	18.388
b3261	b0409	18.387
b2220	b2365	18.386
b2531	b4153	-18.386
b2731	b4071	18.385
b4366	b3504	18.384
b2981	b4358	18.384
b3423	b4053	18.383
b3842	b3181	18.383
b4251	b4398	18.382
b2808	b0950	18.382
b1531	b2796	18.381
b0375	b0217	18.38
b3884	b3107	18.38
b2916	b2421	18.379
b1130	b1128	18.379
b0413	b2617	18.379
b4539	b1562	18.378
b1512	b4467	18.378
b1422	b1703	18.377
b2220	b1205	18.377
b3131	b2790	18.376
b2409	b2468	18.376
b3783	b1866	18.376
b1299	b1056	18.375
b4539	b1249	18.375
b0318	b0316	18.374
b2248	b1392	18.374
b4401	b4206	18.374
b3501	b3368	18.373
b1306	b0488	18.373
b3219	b4191	18.373
b0768	b1555	18.373
b3905	b2873	18.373
b2916	b3467	18.373
b2707	b2095	18.372
b2571	b3432	18.372
b0504	b1396	18.372
b3188	b2846	18.372
b1526	b1821	18.371
b3743	b3727	18.371
b3423	b3019	18.37
b1770	b0840	18.37
b0378	b0761	18.37
b3674	b3273	18.367
b0730	b1660	18.367
b3023	b3522	18.367
b2289	b0070	18.366
b1642	b0482	18.365
b3842	b2314	18.365
b3889	b4520	18.365
b1608	b1186	18.365
b3702	b4382	18.364
b3973	b0423	18.364
b2916	b0810	18.364
b1595	b1910	-18.364
b4018	b3973	18.363
b2687	b3053	18.363
b3190	b3764	18.362
b4357	b3117	18.362
b3461	b3454	-18.362
b1111	b4550	18.362
b0566	b1791	18.361
b2837	b4535	18.361
b2125	b2678	18.361
b1507	b2446	18.36
b0629	b4520	18.36
b1799	b2537	18.359
b3261	b2038	18.359
b0683	b3977	18.359
b4260	b3167	18.358
b3357	b4162	18.358
b0338	b0334	18.358
b4124	b2125	18.358
b1320	b0920	18.357
b4004	b3404	18.357
b3261	b2400	18.357
b1201	b2176	18.356
b2193	b0956	18.356
b2707	b2092	18.356
b4133	b0310	18.355
b4539	b1829	18.355
b3375	b2928	18.355
b2731	b2995	18.354
b1508	b1667	18.354
b2248	b1398	18.354
b3190	b3732	18.353
b3684	b3144	18.352
b3521	b2268	18.351
b1477	b1675	18.35
b4498	b1853	18.35
b1320	b2558	18.349
b2706	b4342	18.349
b1014	b2537	18.349
b3060	b2200	18.348
b0034	b1671	18.347
b4205	b3269	18.346
b1399	b1843	18.346
b1013	b1021	18.345
b2573	b2556	18.343
b1618	b3118	18.342
b4102	b0936	18.341
b3555	b1837	18.341
b3501	b2427	18.34
b4694	b0916	18.339
b3461	b2811	18.338
b2687	b1635	18.337
b0357	b0059	18.336
b0346	b1394	18.336
b1658	b2913	18.334
b4205	b2734	18.334
b3684	b3587	18.333
b4366	b4011	18.333
b3264	b4582	18.332
b3585	b3582	18.33
b0761	b0055	18.33
b2491	b3901	18.33
b0796	b3924	18.329
b3131	b1874	18.328
b2869	b1518	18.328
b2193	b0594	-18.327
b4241	b2714	18.326
b0995	b2753	18.326
b4401	b0191	18.326
b3889	b1184	18.326
b3188	b3364	18.326
b1712	b0454	18.326
b1827	b1508	18.325
b1434	b0807	18.325
b0620	b0278	18.325
b0840	b0354	18.324
b0113	b1909	18.324
b1969	b2144	18.324
b0761	b0214	18.323
b1594	b4566	18.323
b4498	b2133	18.323
b1658	b0772	18.323
b0346	b1391	18.322
b3516	b3024	18.321
b4498	b3942	18.321
b2561	b4588	18.32
b4133	b3048	18.32
b1739	b4014	18.32
b4251	b1655	18.32
b3973	b3602	18.318
b1040	b0821	18.317
b1659	b2213	18.317
b2531	b0873	-18.317
b4124	b3886	18.317
b4340	b0442	18.317
b3521	b4311	18.315
b2667	b2759	18.315
b4191	b4279	18.315
b2697	b1809	18.315
b2479	b0131	18.315
b3569	b0795	18.314
b4178	b4295	18.314
b1130	b4078	18.313
b2669	b1047	18.311
b1450	b4447	18.31
b2531	b3945	-18.31
b4178	b1719	18.31
b3501	b4101	18.31
b3963	b3236	18.308
b1608	b1255	18.308
b1399	b3886	18.308
b3461	b4246	-18.307
b3753	b3114	18.305
b0912	b0329	18.305
b3897	b3899	18.304
b2808	b1330	18.304
b3202	b1246	18.304
b0730	b0498	18.303
b0378	b2064	18.303
b2017	b2616	18.303
b2839	b0321	18.302
b1595	b4538	18.302
b1187	b0055	18.299
b3521	b1951	18.299
b3438	b4178	18.299
b4102	b2382	18.298
b4004	b4194	18.297
b0566	b0262	18.296
b3753	b4181	18.295
b4043	b1916	18.295
b2248	b0245	18.295
b3261	b3727	18.295
b1570	b0222	18.294
b2837	b1201	18.293
b4357	b3127	18.293
b2684	b3249	18.292
b3375	b3777	18.292
b4000	b4558	18.292
b0064	b1618	18.291
b4390	b4137	18.291
b2479	b2025	18.291
b1799	b3846	18.291
b2856	b1501	18.29
b0676	b0415	18.289
b3702	b1133	18.288
b2731	b2991	18.287
b0788	b2671	18.287
b4089	b2801	18.286
b0796	b2834	18.285
b1827	b3884	18.285
b1187	b1424	18.285
b3743	b4018	18.285
b2193	b0586	-18.284
b2531	b4040	18.284
b0620	b0834	18.283
b4182	b2981	18.283
b0357	b2527	18.282
b2856	b4325	18.282
b4401	b4428	18.282
b1916	b1130	18.281
b2531	b0586	18.281
b3418	b2800	18.281
b3963	b1905	18.281
b2151	b3091	18.28
b0761	b2064	18.28
b2193	b0596	-18.279
b4135	b1481	18.279
b3934	b1200	18.279
b1594	b0846	18.278
b2369	b2628	18.278
b2369	b3867	18.278
b3973	b2792	18.276
b3973	b3696	18.276
b0840	b0464	18.274
b0375	b3875	18.273
b0338	b0985	18.273
b0504	b0245	18.273
b4357	b3418	18.273
b3569	b3874	18.272
b0566	b0654	18.271
b4260	b0050	18.271
b2017	b4401	18.271
b1658	b1207	18.27
b4133	b3328	18.27
b0912	b0965	18.269
b4295	b3042	18.269
b3202	b2159	18.269
b3292	b3635	18.269
b0487	b1792	18.269
b2213	b0293	18.267
b3210	b1993	18.265
b1275	b1249	18.265
b0504	b0247	18.264
b2561	b2786	18.264
b2491	b3683	18.263
b4046	b4529	18.263
b0676	b0628	18.263
b1439	b1999	18.263
b4124	b3010	18.262
b0504	b2549	18.262
b2382	b1671	18.261
b1531	b4349	18.261
b1399	b4263	18.26
b0571	b4064	18.26
b3118	b2428	18.259
b3082	b2944	18.259
b0464	b0207	18.259
b1305	b2390	18.258
b3961	b3157	18.257
b3783	b2891	18.257
b2869	b3945	18.256
b1303	b4599	18.255
b1014	b2241	18.255
b1334	b1806	18.255
b2193	b0595	-18.255
b3423	b0356	18.254
b1530	b1055	18.253
b4102	b3683	18.253
b0683	b2830	18.253
b1275	b0828	18.252
b1014	b3451	18.252
b3842	b3778	18.251
b2437	b0513	18.251
b3422	b2460	18.25
b1916	b1129	18.248
b2289	b1138	18.248
b3684	b2886	18.247
b1014	b1621	18.247
b2869	b3417	18.246
b3555	b1462	18.246
b0504	b2162	18.246
b1237	b1582	18.246
b3210	b2785	18.246
b1696	b0564	18.245
b4135	b1990	18.245
b3897	b4182	18.244
b1320	b0901	18.244
b3094	b1790	18.244
b2127	b1167	18.244
b2017	b0190	18.244
b1214	b3190	18.244
b1508	b4501	18.243
b3702	b3194	18.243
b2577	b1457	18.243
b1323	b0490	18.243
b4116	b4075	18.242
b1620	b2759	18.242
b0730	b1786	18.242
b4264	b1696	18.242
b1608	b2179	18.242
b4004	b2801	18.241
b1951	b3088	18.241
b4062	b4687	18.241
b4401	b0880	18.238
b3973	b1786	18.238
b3071	b2677	18.238
b1422	b3451	18.238
b0208	b1464	18.237
b0208	b1447	18.236
b3773	b2324	18.236
b2479	b3803	18.236
b2193	b0593	-18.235
b2714	b3351	18.234
b1506	b1368	18.234
b4366	b0989	18.234
b1477	b0389	18.233
b4357	b2874	18.233
b2220	b3133	18.232
b2735	b3909	18.232
b2624	b1504	18.231
b2561	b4543	18.231
b2405	b3716	18.23
b4102	b2054	18.23
b2399	b0445	18.229
b0375	b0108	18.227
b1658	b0754	18.227
b1916	b4039	18.227
b0208	b4480	18.227
b3872	b3605	18.226
b1506	b0556	18.226
b0375	b0981	18.226
b3934	b2805	18.224
b3783	b2593	18.224
b2561	b4060	18.222
b2369	b4065	18.222
b3131	b0226	18.222
b3202	b1245	18.221
b2550	b4553	18.221
b3190	b3493	18.221
b3773	b4623	18.221
b0840	b1054	18.22
b0064	b0846	18.219
b3889	b0989	18.219
b0272	b1410	18.219
b1356	b0225	18.219
b3783	b0469	18.218
b1563	b0489	18.218
b1526	b1312	18.217
b3963	b2790	18.216
b3828	b1265	18.216
b3669	b4420	18.215
b3023	b3098	18.214
b2624	b3877	18.213
b0435	b4206	18.213
b0357	b0850	18.212
b0313	b2392	18.211
b0995	b0620	18.211
b1507	b3895	18.211
b1497	b4265	18.211
b4498	b4035	18.208
b4260	b0027	18.207
b2248	b2888	18.207
b0113	b3171	18.207
b4480	b0391	18.206
b0113	b0147	18.206
b1275	b1842	18.206
b0566	b1601	18.204
b0440	b0166	18.204
b0761	b3059	18.203
b3868	b2839	18.203
b3501	b1121	18.202
b3905	b0587	18.202
b4135	b1957	18.202
b2684	b2793	18.201
b1988	b2838	18.201
b0629	b2505	18.2
b0305	b0294	18.2
b1916	b2493	18.2
b0294	b1352	18.2
b4300	b2852	18.198
b1512	b1406	18.198
b0034	b4331	18.198
b3842	b2014	18.197
b2125	b2285	18.196
b3973	b0464	18.195
b1014	b2242	18.195
b0566	b0573	18.195
b3190	b4360	18.193
b2697	b1651	18.193
b4539	b4492	18.193
b3375	b0354	18.192
b0900	b1386	18.192
b1399	b3234	18.191
b4046	b2521	18.191
b3357	b0391	18.19
b3773	b3118	18.19
b0399	b4589	18.19
b1499	b2224	18.19
b1827	b1874	18.189
b0080	b3432	18.189
b0318	b0898	18.189
b0208	b1427	18.189
b0995	b2006	18.188
b2624	b2503	18.188
b3131	b2007	18.187
b1299	b1398	18.187
b1328	b1973	18.187
b1305	b1743	18.186
b0483	b4222	18.186
b4133	b0989	18.186
b0912	b0953	18.186
b4182	b2732	18.186
b1237	b1654	18.185
b0840	b2493	18.185
b3190	b1767	18.185
b2697	b1782	18.184
b2980	b0311	18.183
b3783	b3032	18.183
b2079	b3440	18.183
b1399	b1585	18.183
b3210	b3418	18.182
b3684	b4478	18.182
b2213	b1314	18.182
b4393	b4108	18.181
b3889	b4205	18.181
b2981	b2462	18.181
b1399	b0452	18.179
b4046	b2899	18.178
b2531	b4152	-18.177
b3669	b0814	18.176
b1187	b1269	18.176
b1356	b2630	18.176
b4340	b4385	18.176
b1916	b1770	18.174
b2217	b1928	18.173
b4212	b2166	18.173
b1275	b1119	18.172
b3119	b3691	18.172
b4398	b1969	18.172
b3574	b2749	18.171
b1507	b2063	18.171
b3292	b4168	18.171
b4299	b0328	18.17
b2125	b4288	18.17
b2808	b4042	18.17
b2869	b2507	-18.169
b4000	b1787	18.169
b2248	b3950	18.167
b1014	b2243	18.166
b3711	b3800	18.166
b1356	b4539	18.165
b1512	b2977	18.162
b1014	b1384	18.162
b2405	b2648	18.162
b3842	b2669	18.161
b3889	b4191	18.161
b4191	b4342	18.16
b3938	b1851	18.16
b2805	b4352	18.159
b4264	b1412	18.159
b2399	b2899	18.158
b4178	b0083	18.158
b3357	b3472	18.158
b1594	b1929	18.158
b1507	b3154	18.154
b3973	b3635	18.153
b4327	b4578	18.153
b3071	b4517	18.152
b1439	b1526	18.152
b1531	b4001	18.152
b2709	b4195	18.152
b2869	b2537	18.151
b4694	b0024	18.151
b3119	b3582	18.151
b3868	b3529	18.151
b4393	b3461	18.151
b1130	b1066	18.151
b2839	b4323	18.15
b2980	b1426	18.15
b3912	b3619	18.149
b2248	b0348	18.149
b1595	b0310	18.148
b3131	b2291	18.147
b3872	b1137	18.147
b2664	b1511	18.147
b2163	b3501	18.146
b2687	b2571	18.146
b3743	b2896	18.146
b0571	b1059	18.146
b1013	b0132	18.145
b0447	b2528	18.143
b2550	b3421	18.143
b1618	b0798	18.142
b1951	b3521	18.141
b3190	b2800	-18.141
b0676	b3608	18.141
b3202	b2293	18.141
b1618	b2219	18.14
b2669	b3259	18.14
b3190	b3344	18.14
b1014	b2463	18.139
b3422	b2044	18.139
b4191	b3918	18.138
b4178	b3438	18.138
b2571	b2264	18.138
b3461	b3457	-18.138
b3190	b1830	18.137
b0683	b1214	18.134
b3905	b2386	18.134
b0817	b0433	18.133
b1658	b3772	18.132
b1712	b0695	18.131
b3884	b3459	18.13
b3422	b4661	18.13
b0076	b0732	18.13
b2561	b2756	18.13
b2220	b2706	18.129
b3604	b4280	18.129
b0080	b2297	18.128
b0683	b1267	18.128
b1987	b1143	18.127
b3702	b1213	18.127
b1187	b0543	18.126
b4116	b4238	18.126
b3961	b2496	18.125
b0900	b0942	18.123
b2669	b1344	18.123
b0796	b3806	18.122
b0345	b2078	18.122
b3743	b3042	18.121
b3512	b1257	18.12
b0435	b4263	18.12
b0623	b4402	18.12
b2869	b3213	-18.12
b3702	b2516	18.118
b2921	b3716	18.118
b4300	b4365	18.118
b2916	b2013	18.117
b1399	b1234	18.116
b4251	b3526	18.115
b1320	b1330	18.115
b4241	b4613	18.115
b2667	b0516	18.114
b2399	b0228	18.114
b1508	b1356	18.114
b2531	b1757	-18.113
b1735	b1408	18.113
b2213	b0771	18.113
b4357	b4120	18.113
b1328	b2332	18.112
b1508	b2900	18.112
b1497	b2251	18.111
b2479	b3610	18.109
b1712	b0210	18.109
b2537	b3449	18.107
b3889	b4194	18.107
b3961	b3233	18.105
b2217	b2479	18.104
b1213	b2156	18.103
b1658	b0736	18.103
b2664	b1462	18.103
b4390	b0452	18.102
b3512	b1449	18.102
b2015	b2016	18.102
b1649	b1330	18.102
b4116	b3513	18.102
b3292	b2340	18.101
b3743	b4458	18.101
b0208	b0213	18.101
b1323	b0634	18.1
b4300	b2854	18.1
b2837	b3155	18.1
b3912	b3809	18.099
b3071	b4037	18.099
b0564	b1762	18.099
b3264	b3046	18.099
b1618	b4357	18.099
b3210	b2323	18.098
b4116	b3491	18.097
b0840	b0142	18.097
b2869	b4473	18.096
b3556	b2832	18.096
b2561	b0989	18.095
b3889	b1936	18.095
b2808	b1991	18.094
b1853	b1902	18.093
b3889	b3520	18.093
b4251	b2563	18.093
b0817	b4039	18.093
b1608	b0638	18.092
b0447	b2529	18.091
b3897	b3576	18.091
b4102	b4286	18.091
b1320	b0730	18.09
b2193	b0597	-18.09
b0889	b1270	18.09
b4260	b3032	18.09
b4241	b0902	18.09
b1608	b3105	18.089
b2151	b4298	18.087
b1526	b0939	18.086
b3889	b2274	18.086
b2735	b2888	18.086
b0715	b3159	18.086
b2105	b2912	18.085
b3226	b3612	18.085
b0912	b4406	18.084
b1618	b3125	18.084
b2697	b1823	18.084
b1969	b2434	18.083
b0435	b3548	18.083
b3973	b1435	18.083
b3438	b0195	18.082
b2105	b4501	18.082
b3555	b2741	18.082
b4089	b1200	18.081
b0316	b1522	18.081
b1823	b3781	18.081
b1201	b1280	18.08
b4300	b2408	18.078
b3025	b2462	18.077
b0113	b2297	18.076
b3237	b0154	18.075
b3423	b0877	18.075
b3556	b4178	18.074
b1642	b0712	18.071
b1770	b1013	18.071
b2664	b0487	18.071
b1530	b4001	18.071
b4124	b2790	18.069
b1201	b0913	18.069
b1303	b4492	18.068
b1951	b2646	18.068
b1526	b2213	18.066
b2981	b2488	18.065
b2577	b3921	18.064
b0020	b1128	18.063
b1595	b2637	18.063
b4062	b4218	18.063
b4357	b2804	18.063
b1506	b0987	18.063
b3202	b0110	18.062
b4046	b3009	18.062
b3520	b3656	18.062
b2981	b2866	18.061
b3963	b4255	18.061
b2735	b3753	18.061
b0435	b0906	18.061
b1526	b0619	18.06
b2399	b4120	18.06
b3884	b2259	18.06
b1013	b1770	18.06
b4241	b4577	18.06
b1187	b1180	18.059
b1187	b0762	18.059
b2735	b1459	18.058
b4479	b3404	18.058
b2382	b2384	18.058
b2981	b3265	18.058
b0796	b0111	18.057
b4063	b3446	18.057
b2839	b0347	18.055
b4293	b3908	18.055
b0768	b0340	18.055
b2697	b0054	18.054
b0715	b1789	18.054
b3023	b0753	18.054
b1477	b0662	18.054
b2193	b2675	-18.053
b0840	b1628	18.053
b0788	b1519	18.052
b4498	b4033	18.051
b2714	b1736	18.051
b3872	b2366	18.051
b1477	b1438	18.05
b4264	b0714	18.05
b4124	b2821	18.049
b2217	b1850	18.049
b1916	b0356	18.048
b2805	b4529	18.048
b1827	b1794	18.048
b3906	b4133	18.046
b3094	b4440	18.046
b0375	b1024	18.046
b3025	b4311	18.046
b2382	b4400	18.045
b1130	b0579	18.045
b3872	b4279	18.045
b3934	b3526	18.044
b2697	b4259	18.044
b1735	b4265	18.044
b4300	b3583	18.043
b3954	b3383	18.042
b2381	b3886	18.041
b3674	b4270	18.041
b2664	b1285	18.04
b1339	b4211	18.04
b1770	b1572	18.04
b2837	b2786	18.04
b4004	b3114	18.039
b0272	b0496	18.039
b2405	b0554	18.038
b2248	b1755	18.037
b3190	b2435	18.036
b3702	b4381	18.036
b2248	b1302	18.035
b1434	b2581	18.035
b1951	b4356	18.034
b2808	b2630	18.033
b2706	b2904	18.033
