tf	target	weight
b3438	b3415	32.663
b1658	b0198	32.589
b4401	b4039	32.587
b0620	b3369	32.586
b1334	b3366	32.534
b1334	b3367	32.52
b0889	b0002	32.511
b3060	b3062	32.486
b0683	b1109	32.479
b0338	b0076	32.464
b4043	b0063	32.454
b1594	b1594	32.396
b1334	b0034	32.384
b2105	b1556	32.356
b3357	b0814	32.298
b2731	b1541	32.281
b0620	b2367	32.271
b3131	b3137	32.265
b1334	b4071	32.128
b3237	b0071	32.103
b0620	b3214	32.093
b0620	b0217	32.073
b3938	b3359	32.072
b3357	b0328	32.038
b3418	b2904	32.011
b3418	b0307	31.997
b1450	b1537	31.982
b0620	b4066	31.981
b3357	b1426	31.965
b3357	b4035	31.925
b1275	b0825	31.922
b4043	b2783	31.918
b3423	b3528	31.903
b3357	b4239	31.89
b4191	b3664	31.861
b3556	b2232	31.83
b0080	b0080	31.811
b4324	b1615	31.781
b0399	b0346	31.753
b0730	b0768	31.723
b0080	b1854	31.67
b0620	b1801	31.668
b0080	b2143	31.66
b0761	b2957	31.644
b3423	b3748	31.643
b0817	b1490	31.61
b0080	b3481	31.61
b3357	b1256	31.607
b1275	b0036	31.565
b3237	b3455	31.534
b3357	b2799	31.507
b1130	b1826	31.473
b2427	b1526	31.377
b4043	b3618	31.338
b1658	b2553	31.269
b2079	b2078	31.228
b1892	b1925	31.205
b1891	b1925	31.205
b3773	b3773	31.181
b3423	b1937	31.068
b4062	b2894	31.047
b3237	b3213	31.036
b4043	b1210	31.035
b4191	b2981	30.955
b3438	b3883	30.938
b4393	b1267	30.921
b2105	b4062	30.917
b0761	b4122	30.906
b0399	b1982	30.883
b4401	b3453	30.88
b2531	b2672	30.87
b1334	b4335	30.86
b0817	b0581	30.813
b2213	b3506	30.812
b3938	b3938	30.73
b1130	b1607	30.712
b0080	b1702	30.696
b2193	b4334	30.687
b4401	b2150	30.655
b0730	b0227	30.64
b0487	b3468	30.605
b0683	b0346	30.574
b1988	b3744	30.556
b1334	b1225	30.55
b3961	b0604	30.543
b2105	b1601	30.429
b0889	b1188	30.418
b0676	b3729	30.407
b2193	b2726	30.363
b4043	b2870	30.304
b0399	b1540	30.285
b1450	b1745	30.284
b2193	b2195	30.232
b2105	b1554	30.218
b3357	b1770	30.196
b1892	b4639	30.192
b1891	b4639	30.192
b3237	b3654	30.168
b3237	b2312	30.15
b3912	b3037	30.129
b3423	b3749	30.108
b0338	b0303	30.083
b4043	b1421	30.075
b4401	b4512	30.072
b0338	b0341	30.055
b0620	b2373	30.043
b3516	b0484	30.03
b2193	b0621	29.991
b3357	b4118	29.986
b0683	b1334	29.973
b2731	b3945	29.962
b4046	b1856	29.958
b3357	b3946	29.847
b2783	b2782	29.804
b4043	b0580	29.788
b0338	b0305	29.782
b4396	b1529	29.777
b1275	b0368	29.766
b4043	b4409	29.74
b0620	b0499	29.726
b1275	b0823	29.712
b3423	b4287	29.71
b3438	b2251	29.704
b1334	b3368	29.703
b4191	b3589	29.698
b0676	b1817	29.682
b3934	b4352	29.676
b4043	b1139	29.669
b3438	b3881	29.664
b3357	b3132	29.653
b1531	b4367	29.625
b3357	b3383	29.622
b0683	b2808	29.622
b3357	b4030	29.62
b3237	b1744	29.618
b0080	b4233	29.574
b0730	b0647	29.556
b0080	b2901	29.514
b3516	b3966	29.46
b0683	b0564	29.434
b3357	b1511	29.412
b3418	b3417	29.406
b3438	b2761	29.398
b3868	b1932	29.386
b0620	b2273	29.381
b0620	b1872	29.32
b3934	b2125	29.294
b1187	b3495	29.276
b1275	b1987	29.191
b1892	b0765	29.18
b1891	b0765	29.18
b4118	b4188	29.112
b0620	b0702	29.108
b0487	b1463	29.046
b0506	b0613	29.037
b3226	b1621	29.036
b0620	b0719	29.034
b3828	b4019	29.028
b2105	b1561	29.01
b0620	b0136	29.006
b0620	b2123	28.992
b3938	b2601	28.975
b3828	b4018	28.96
b4043	b2146	28.958
b1450	b4045	28.948
b4043	b4637	28.878
b4043	b2689	28.878
b4043	b4172	28.878
b0399	b4030	28.785
b0730	b0646	28.777
b0080	b4243	28.753
b3418	b4090	28.747
b4043	b2365	28.738
b4043	b2364	28.738
b2193	b1476	28.701
b1892	b0764	28.654
b1891	b0764	28.654
b1014	b1014	28.604
b1892	b1942	28.574
b1891	b1942	28.574
b3357	b3708	28.561
b4043	b4398	28.55
b4043	b1559	28.55
b4043	b1222	28.55
b3934	b1853	28.505
b1323	b1907	28.483
b0620	b2109	28.446
b3357	b3561	28.382
b3357	b0677	28.365
b3357	b1838	28.352
b2105	b1828	28.292
b3357	b3081	28.282
b3938	b0437	28.257
b0487	b1356	28.17
b4124	b0620	28.156
b1299	b1037	28.124
b3357	b3950	28.115
b4401	b1332	28.109
b4401	b2149	28.092
b1334	b4138	28.054
b3512	b0484	28.049
b1531	b0869	28.033
b1130	b0840	28.018
b0620	b2339	27.99
b4324	b4321	27.973
b3418	b2677	27.969
b3868	b0809	27.961
b1658	b2027	27.902
b3357	b2091	27.9
b0338	b0768	27.887
b4062	b1277	27.883
b2105	b2629	27.831
b1658	b1876	27.755
b3438	b4342	27.749
b0620	b4552	27.739
b0761	b1587	27.728
b0399	b0571	27.657
b0080	b2779	27.649
b0995	b3491	27.619
b4401	b1829	27.616
b0064	b0396	27.609
b2427	b2163	27.601
b4043	b2193	27.596
b0506	b2384	27.591
b3357	b3402	27.585
b0620	b4048	27.564
b3357	b0553	27.53
b2837	b2365	27.524
b1658	b0600	27.521
b4398	b3926	27.498
b1275	b4215	27.43
b1658	b0238	27.407
b2531	b1706	27.402
b1334	b4237	27.385
b4043	b3069	27.331
b0817	b0803	27.307
b0064	b3565	27.268
b2105	b1959	27.267
b0506	b2165	27.266
b3357	b4188	27.204
b0080	b3554	27.198
b3237	b3237	27.19
b0683	b1328	27.186
b0817	b0818	27.156
b0620	b4621	27.155
b2427	b1525	27.149
b2531	b2630	27.136
b3961	b0849	27.116
b4043	b1438	27.101
b2217	b1953	27.09
b3438	b1459	27.073
b4191	b4306	27.045
b4393	b3990	27.018
b0730	b0769	27.016
b0620	b2850	26.896
b0683	b2105	26.892
b1658	b0031	26.844
b0620	b4491	26.826
b0761	b2990	26.817
b3357	b3750	26.81
b1334	b2730	26.77
b3357	b4359	26.757
b4043	b4660	26.707
b3357	b3092	26.635
b0399	b3820	26.632
b0338	b0290	26.631
b2783	b3243	26.618
b0620	b3050	26.613
b0683	b3238	26.61
b3438	b3050	26.542
b3423	b3872	26.515
b3357	b0162	26.508
b3357	b2241	26.497
b3934	b2393	26.494
b4398	b0118	26.491
b3357	b3171	26.474
b2105	b0317	26.469
b3423	b2242	26.462
b1735	b0607	26.459
b3912	b0970	26.434
b1275	b2345	26.422
b3961	b2582	26.408
b0620	b0981	26.406
b4118	b2219	26.393
b1130	b0877	26.329
b3357	b2805	26.322
b2531	b3522	26.227
b0817	b3097	26.218
b2531	b2629	26.201
b0620	b1973	26.194
b4401	b3452	26.18
b0330	b0252	26.174
b1187	b4018	26.146
b3357	b2239	26.143
b4191	b4083	26.142
b0761	b2143	26.13
b1658	b0529	26.117
b2105	b1029	26.075
b4398	b2239	26.06
b3934	b4379	26.026
b0345	b0343	26.022
b1275	b1917	25.987
b4043	b3348	25.973
b1892	b1887	25.969
b1891	b1887	25.969
b4393	b2103	25.958
b3423	b3927	25.956
b3226	b1620	25.947
b4260	b4262	25.934
b3237	b1263	25.886
b3515	b1493	25.88
b4043	b1916	25.879
b1658	b1131	25.87
b0487	b4326	25.858
b0506	b3074	25.82
b0399	b1339	25.743
b2193	b3367	25.723
b0399	b1759	25.705
b0620	b3562	25.689
b1658	b0960	25.681
b4043	b0295	25.672
b3357	b2247	25.671
b1658	b0930	25.67
b1334	b3124	25.662
b3357	b2800	25.651
b1334	b1241	25.616
b4401	b1612	25.601
b4043	b1567	25.585
b4043	b4133	25.585
b0817	b2135	25.585
b0620	b1506	25.58
b3357	b2148	25.576
b0620	b1471	25.569
b3357	b4227	25.568
b3357	b3646	25.536
b4043	b2295	25.526
b1892	b2241	25.506
b1891	b2241	25.506
b1275	b2468	25.499
b0995	b3515	25.497
b0817	b1586	25.433
b2837	b2364	25.392
b0620	b1499	25.386
b1130	b3031	25.385
b2193	b1796	25.385
b3438	b2754	25.381
b0620	b1377	25.357
b3934	b1036	25.338
b3418	b2702	25.328
b1658	b0777	25.32
b1303	b1308	25.32
b3423	b4089	25.31
b0817	b1897	25.289
b0338	b0135	25.278
b4178	b2364	25.25
b1988	b1197	25.225
b0620	b2775	25.219
b0761	b4380	25.205
b2531	b2266	25.174
b4043	b0228	25.159
b1334	b2201	25.141
b4191	b3898	25.092
b2217	b0076	25.082
b4366	b0076	25.082
b3357	b3696	25.081
b0620	b0647	25.064
b2105	b2740	25.059
b2105	b2250	25.059
b2105	b3220	25.059
b2105	b3335	25.059
b2105	b3323	25.059
b2105	b3027	25.059
b2105	b1599	25.059
b2105	b2641	25.059
b2105	b0813	25.059
b2105	b1504	25.059
b2105	b1771	25.059
b2105	b0363	25.059
b4043	b3406	25.047
b1735	b1735	25.038
b1892	b0250	25.033
b1891	b0250	25.033
b1334	b0715	25.032
b1275	b0937	25.01
b3938	b1761	24.984
b3418	b3646	24.982
b1275	b2753	24.966
b3934	b1329	24.914
b4396	b0849	24.895
b3357	b3263	24.895
b1130	b1608	24.894
b0620	b4622	24.889
b1658	b0002	24.871
b4191	b3665	24.842
b0620	b0375	24.841
b3357	b0598	24.832
b1303	b4050	24.794
b3569	b4462	24.782
b3961	b1705	24.767
b2193	b3368	24.737
b1130	b3035	24.725
b0683	b2674	24.689
b0620	b3173	24.678
b0506	b2163	24.667
b0620	b0530	24.664
b0506	b4212	24.659
b1275	b2751	24.658
b0487	b0160	24.634
b4191	b3690	24.631
b3418	b0677	24.631
b3237	b2557	24.622
b2105	b4063	24.602
b0338	b1065	24.601
b2217	b4518	24.575
b2127	b3187	24.544
b1130	b0314	24.515
b4396	b1852	24.506
b3423	b2802	24.484
b0487	b3467	24.48
b0620	b0278	24.452
b4043	b2896	24.449
b0683	b2524	24.445
b3438	b3754	24.421
b0113	b0182	24.414
b3868	b1987	24.399
b4043	b1154	24.395
b0620	b1542	24.394
b0345	b0344	24.381
b1334	b4363	24.341
b4043	b2585	24.336
b0620	b3323	24.32
b2837	b0756	24.315
b1892	b1077	24.297
b1891	b1077	24.297
b0399	b0221	24.281
b1658	b1604	24.28
b3357	b1376	24.279
b0620	b3909	24.203
b3961	b0475	24.191
b2709	b2710	24.19
b3357	b3830	24.186
b4043	b2369	24.157
b3938	b0522	24.138
b1323	b3460	24.12
b4401	b0720	24.107
b2731	b0973	24.085
b2217	b4107	24.036
b2217	b3448	24.036
b3237	b1789	24.032
b2079	b0338	23.994
b0620	b0305	23.981
b2531	b1953	23.974
b1658	b0778	23.971
b2193	b3158	23.963
b0620	b1328	23.957
b2709	b2711	23.943
b2213	b3516	23.938
b0761	b4021	23.89
b1988	b3460	23.878
b3357	b1513	23.877
b2731	b2720	23.841
b0080	b3614	23.83
b3357	b3666	23.819
b0080	b2415	23.808
b1658	b1871	23.803
b1712	b3422	23.797
b0912	b3422	23.797
b4043	b0293	23.795
b4191	b4265	23.757
b2193	b4079	23.724
b0683	b1320	23.716
b0080	b3619	23.644
b0620	b0691	23.643
b0080	b3911	23.627
b3438	b1549	23.624
b3934	b2364	23.581
b3357	b3594	23.576
b4043	b1540	23.557
b3237	b2309	23.556
b1642	b4462	23.552
b0399	b3081	23.55
b2105	b4626	23.544
b0399	b3453	23.544
b4398	b3403	23.532
b0620	b1112	23.525
b0817	b1896	23.522
b1221	b4070	23.517
b0620	b2882	23.505
b3423	b4193	23.499
b0620	b0326	23.476
b1507	b3166	23.473
b1508	b3166	23.473
b3357	b4322	23.471
b4398	b3426	23.468
b4043	b3402	23.461
b4043	b0497	23.458
b0620	b1160	23.421
b0506	b0284	23.41
b3423	b2796	23.382
b3357	b2552	23.375
b0399	b2341	23.374
b1531	b3005	23.359
b0817	b2392	23.346
b4393	b0854	23.339
b3938	b3766	23.325
b4043	b1300	23.318
b1642	b2273	23.316
b3357	b2869	23.281
b1892	b1885	23.28
b1891	b1885	23.28
b3237	b1693	23.273
b1275	b1526	23.256
b0620	b4145	23.239
b3938	b1558	23.236
b1221	b3365	23.203
b4113	b1333	23.182
b3828	b3828	23.163
b2714	b0820	23.15
b2714	b0819	23.15
b0080	b1199	23.124
b1221	b0894	23.121
b3357	b4498	23.121
b3512	b4056	23.117
b3357	b3566	23.072
b4062	b3035	23.072
b3237	b1849	23.062
b0676	b2943	23.06
b0730	b1472	23.043
b1563	b4581	23.04
b1564	b4581	23.04
b1563	b0624	23.04
b1564	b0624	23.04
b1334	b2728	22.979
b0817	b4658	22.973
b3868	b1744	22.956
b0620	b2363	22.937
b4043	b3408	22.935
b4178	b2365	22.924
b1334	b3477	22.923
b3438	b2877	22.888
b4043	b1258	22.857
b4043	b2536	22.857
b3357	b1335	22.854
b2217	b4045	22.836
b0683	b0478	22.835
b3438	b3593	22.835
b0683	b0595	22.809
b0080	b3831	22.805
b1237	b0756	22.797
b4043	b3405	22.789
b1507	b2782	22.787
b1508	b2782	22.787
b1013	b1649	22.786
b0113	b0676	22.784
b4393	b3991	22.783
b4191	b3173	22.781
b0683	b1321	22.777
b4043	b1672	22.772
b1323	b0048	22.761
b0620	b2070	22.753
b0620	b0364	22.728
b0683	b2310	22.72
b0620	b3043	22.713
b1221	b4021	22.689
b1040	b1043	22.687
b4043	b2560	22.677
b1323	b1323	22.67
b0113	b0687	22.652
b4191	b1772	22.647
b0620	b4492	22.623
b0620	b1455	22.621
b3912	b3363	22.614
b4396	b1530	22.605
b2193	b1593	22.601
b3438	b2638	22.596
b3515	b0484	22.595
b3357	b1138	22.53
b3961	b0812	22.523
b2427	b2162	22.509
b3438	b4267	22.508
b3357	b1541	22.505
b1658	b3993	22.489
b0683	b2695	22.488
b0817	b3073	22.486
b3423	b1498	22.479
b2105	b0650	22.437
b4113	b1743	22.433
b4046	b2472	22.433
b0487	b0495	22.414
b3438	b4209	22.373
b3938	b2557	22.373
b1323	b0071	22.35
b1275	b0511	22.345
b4046	b1973	22.342
b3961	b2392	22.337
b0620	b2334	22.335
b0080	b3863	22.328
b2127	b3185	22.312
b1658	b1059	22.301
b1275	b0709	22.297
b0620	b3659	22.294
b3418	b3546	22.289
b3357	b3107	22.281
b0620	b0648	22.265
b1531	b0448	22.25
b3357	b3426	22.24
b0399	b0574	22.238
b2531	b1897	22.22
b0345	b1339	22.213
b3237	b2599	22.19
b4398	b3708	22.179
b1130	b0311	22.178
b3438	b1970	22.175
b0620	b3142	22.155
b0399	b1597	22.151
b2531	b3102	22.112
b0487	b0874	22.107
b3131	b4595	22.1
b3131	b1248	22.1
b4401	b3450	22.1
b2714	b2714	22.074
b0817	b1051	22.048
b3357	b0791	22.031
b4401	b2210	22.019
b3938	b2153	22.017
b4043	b1248	22.014
b4043	b3237	22.007
b1237	b0342	21.991
b0817	b3012	21.985
b1275	b1379	21.975
b1299	b1422	21.963
b1658	b0411	21.963
b2079	b2184	21.961
b1323	b3454	21.954
b4043	b2232	21.927
b0399	b4208	21.921
b3961	b3961	21.915
b0683	b1786	21.899
b3357	b3688	21.894
b3938	b0709	21.888
b0506	b2387	21.871
b0020	b1482	21.853
b2079	b2221	21.85
b0080	b3204	21.849
b0620	b0497	21.837
b1658	b4312	21.836
b3357	b3942	21.826
b2079	b4628	21.814
b4043	b2273	21.805
b0399	b3592	21.804
b0080	b3095	21.798
b1988	b2648	21.798
b0399	b3962	21.793
b3357	b3001	21.784
b0620	b2505	21.75
b0683	b0124	21.738
b0506	b2162	21.669
b1531	b0591	21.645
b0620	b2650	21.644
b3357	b3222	21.639
b4018	b2599	21.626
b0076	b2339	21.625
b1299	b2537	21.619
b0683	b0152	21.615
b0761	b2726	21.6
b3418	b0679	21.595
b4043	b4148	21.589
b0399	b2582	21.585
b1130	b0154	21.579
b0620	b4631	21.573
b4043	b2929	21.573
b1334	b1476	21.564
b4043	b0488	21.551
b4062	b3030	21.551
b2531	b3097	21.541
b2731	b4116	21.528
b3934	b1621	21.521
b0487	b3105	21.513
b0399	b1511	21.465
b2079	b0572	21.457
b0487	b0801	21.44
b0683	b1112	21.438
b1988	b3829	21.436
b0399	b2181	21.428
b3934	b2365	21.414
b4043	b2375	21.382
b0683	b3397	21.378
b4396	b4398	21.373
b0683	b2614	21.35
b4396	b1532	21.336
b2193	b2197	21.328
b4401	b3592	21.326
b1642	b2754	21.29
b3515	b0220	21.27
b0620	b2629	21.244
b3357	b2766	21.22
b0506	b0936	21.219
b0506	b1349	21.219
b4118	b4553	21.216
b3934	b2151	21.215
b1130	b0878	21.204
b3021	b3129	21.191
b1658	b1232	21.161
b2213	b1868	21.16
b0620	b0942	21.158
b4178	b3046	21.156
b3512	b1679	21.153
b3438	b4130	21.147
b4401	b1388	21.139
b3418	b2964	21.13
b2731	b4330	21.106
b0846	b1164	21.103
b3237	b3211	21.101
b3912	b4392	21.101
b4124	b0118	21.097
b3357	b4141	21.088
b3357	b2535	21.07
b3868	b2306	21.07
b0620	b1025	21.067
b0330	b0333	21.059
b4401	b0126	21.052
b1450	b1259	21.013
b0399	b4227	21.002
b1658	b2326	20.962
b3357	b1189	20.948
b3912	b3912	20.93
b1275	b1286	20.93
b2731	b4122	20.924
b3938	b0751	20.909
b2213	b3513	20.901
b4396	b3197	20.894
b0683	b2028	20.884
b4191	b3091	20.884
b2193	b3945	20.879
b1334	b3929	20.871
b3357	b1329	20.85
b3357	b1535	20.842
b2213	b4377	20.835
b3357	b4193	20.831
b4043	b3446	20.827
b4018	b4018	20.767
b3237	b0838	20.751
b3438	b3382	20.75
b0683	b4399	20.737
b0113	b0113	20.699
b3357	b1388	20.695
b2105	b0070	20.693
b3516	b3100	20.692
b0620	b2405	20.678
b0620	b2375	20.675
b0399	b1001	20.669
b3934	b3221	20.669
b1334	b2345	20.619
b3934	b1623	20.615
b4046	b1859	20.609
b3934	b3707	20.604
b0399	b2844	20.6
b3423	b2844	20.6
b0620	b0601	20.596
b3938	b2346	20.589
b3938	b0577	20.589
b1658	b1123	20.584
b3357	b3662	20.566
b3237	b0832	20.549
b4113	b0839	20.53
b1187	b2463	20.527
b0620	b3324	20.515
b0620	b2059	20.515
b3938	b2421	20.51
b2531	b2464	20.507
b3357	b0445	20.503
b1221	b2726	20.502
b0683	b2529	20.498
b0683	b3160	20.498
b0683	b2942	20.488
b4113	b1843	20.472
b1187	b1187	20.47
b1275	b0939	20.465
b2193	b3479	20.457
b0620	b1535	20.451
b1334	b3060	20.434
b2213	b1679	20.43
b0817	b2266	20.416
b4124	b3528	20.395
b1221	b1223	20.391
b3094	b2219	20.368
b3938	b3979	20.34
b3868	b1596	20.319
b4398	b4239	20.293
b0620	b4047	20.292
b4393	b0775	20.275
b1334	b1895	20.249
b3912	b2617	20.245
b0620	b0533	20.233
b4043	b0890	20.225
b1334	b1473	20.222
b1658	b3941	20.219
b0817	b1480	20.219
b4401	b1534	20.216
b2079	b0339	20.216
b4062	b4388	20.213
b4118	b1513	20.209
b4043	b1159	20.208
b0761	b2964	20.207
b0620	b0534	20.187
b3438	b4486	20.184
b0683	b0240	20.183
b3357	b2802	20.179
b3938	b2916	20.12
b3237	b0001	20.1
b0399	b1171	20.088
b4043	b3929	20.066
b3418	b2426	20.054
b2213	b3507	20.051
b4043	b4225	20.05
b0620	b3046	20.045
b0338	b0570	20.042
b0683	b1632	20.039
b3438	b4533	20.023
b0034	b0038	20.021
b1735	b1733	20.017
b0730	b2333	20.003
b0683	b0917	19.995
b3357	b1521	19.994
b4118	b2521	19.993
b0506	b0363	19.973
b0506	b1730	19.973
b0506	b0702	19.973
b0064	b2841	19.972
b2731	b4002	19.964
b0620	b3143	19.961
b0620	b3889	19.943
b0620	b3801	19.929
b2369	b2376	19.906
b0817	b0925	19.89
b3438	b2364	19.888
b3418	b3749	19.875
b4393	b4393	19.85
b1334	b4073	19.843
b3934	b3402	19.837
b0620	b3264	19.827
b0995	b3513	19.82
b0995	b3507	19.82
b3961	b0150	19.803
b0080	b3202	19.795
b0076	b2273	19.792
b0761	b0621	19.789
b4396	b2617	19.778
b3357	b2845	19.763
b1594	b1101	19.761
b3515	b0325	19.76
b3357	b0678	19.76
b4043	b4217	19.759
b0620	b2271	19.743
b4043	b4569	19.734
b0113	b1109	19.719
b0620	b0290	19.715
b0730	b0531	19.708
b2531	b1896	19.693
b0620	b1552	19.687
b0620	b1171	19.678
b3438	b1620	19.676
b1658	b3991	19.672
b0330	b0045	19.662
b0487	b0968	19.662
b3357	b4479	19.636
b4018	b4014	19.636
b1130	b3095	19.628
b2531	b4336	19.62
b1507	b0956	19.61
b1508	b0956	19.61
b0683	b0006	19.607
b1658	b0005	19.603
b2213	b0465	19.556
b1988	b3213	19.553
b4401	b3207	19.549
b0620	b4257	19.549
b3357	b2702	19.528
b4062	b4386	19.523
b4178	b2735	19.523
b3423	b4032	19.522
b0761	b0763	19.519
b3938	b3105	19.511
b4396	b3032	19.508
b0676	b2903	19.507
b0817	b4051	19.477
b3868	b0801	19.452
b2731	b4131	19.45
b3094	b3093	19.421
b0620	b4256	19.395
b0620	b1196	19.395
b2079	b1913	19.394
b1658	b3475	19.373
b0995	b0644	19.372
b1531	b4177	19.367
b4398	b4400	19.35
b3357	b1902	19.35
b0683	b1730	19.35
b3905	b3026	19.346
b3753	b3715	19.344
b2193	b2713	19.341
b1988	b1347	19.334
b3438	b4279	19.319
b4264	b4266	19.314
b0817	b1064	19.312
b3237	b3433	19.306
b0620	b2157	19.291
b0080	b3608	19.283
b0620	b2408	19.258
b4324	b4322	19.235
b2213	b0999	19.23
b1334	b1854	19.206
b0399	b3528	19.205
b3423	b0677	19.202
b2217	b1259	19.185
b0620	b3518	19.173
b3357	b0343	19.172
b2427	b2731	19.166
b1642	b4066	19.162
b4398	b2702	19.139
b0069	b2380	19.123
b3357	b3601	19.12
b0683	b1596	19.116
b3357	b4190	19.112
b0076	b0938	19.108
b0620	b2626	19.104
b1275	b0289	19.098
b4401	b1533	19.091
b0076	b2638	19.076
b0080	b3924	19.065
b0487	b1068	19.062
b3934	b2796	19.059
b2193	b0715	19.056
b1988	b3212	19.046
b2427	b2842	19.039
b0620	b4495	19.024
b1531	b3070	19.002
b0817	b2347	18.994
b3438	b4311	18.987
b3094	b3092	18.977
b2079	b2182	18.971
b1130	b3030	18.971
b3357	b1014	18.958
b0487	b4136	18.954
b3423	b0756	18.95
b4118	b1511	18.937
b1275	b1704	18.931
b0076	b4257	18.914
b0683	b2106	18.913
b3423	b3685	18.905
b3357	b2797	18.896
b0889	b3956	18.893
b0080	b3730	18.891
b1531	b1018	18.881
b1275	b1862	18.873
b4401	b1002	18.866
b4398	b2241	18.86
b0817	b0968	18.832
b3423	b2428	18.825
b1221	b1473	18.814
b3743	b2895	18.813
b0080	b1594	18.809
b1892	b3426	18.808
b1891	b3426	18.808
b4043	b0569	18.799
b1563	b3293	18.794
b1564	b3293	18.794
b1334	b2195	18.781
b0399	b1513	18.78
b1040	b3156	18.778
b3237	b1745	18.772
b4401	b0580	18.767
b1988	b4048	18.765
b1221	b1474	18.752
b3569	b0330	18.731
b1237	b0757	18.722
b1658	b0632	18.713
b3423	b4381	18.696
b3357	b2584	18.695
b0338	b0717	18.669
b4191	b3656	18.653
b0817	b0419	18.647
b3423	b3402	18.642
b4043	b4541	18.633
b1658	b3399	18.623
b3934	b2844	18.607
b4043	b1178	18.598
b0080	b1120	18.595
b4113	b1014	18.595
b3753	b3748	18.592
b1712	b1303	18.583
b0912	b1303	18.583
b1275	b2269	18.579
b0080	b2564	18.578
b3938	b4296	18.564
b1187	b2584	18.549
b3938	b0382	18.53
b3438	b3561	18.529
b0683	b2811	18.525
b2531	b2480	18.519
b1130	b0464	18.516
b4396	b2743	18.515
b0080	b0893	18.508
b4062	b1278	18.507
b0676	b3730	18.502
b3357	b0342	18.491
b0487	b1296	18.489
b1187	b2844	18.474
b0399	b3450	18.462
b0399	b0118	18.45
b1712	b2710	18.441
b0912	b2710	18.441
b0676	b2091	18.44
b0761	b4151	18.422
b4191	b3900	18.42
b1531	b0588	18.419
b0683	b3938	18.418
b0846	b1339	18.395
b1013	b1006	18.393
b0487	b1585	18.38
b0620	b2755	18.368
b0399	b3724	18.366
b1531	b0871	18.351
b3357	b1973	18.342
b0034	b0331	18.337
b0683	b3955	18.317
b0761	b3476	18.313
b3938	b4494	18.311
b0730	b0530	18.309
b0817	b0389	18.309
b4396	b3423	18.295
b4178	b1797	18.295
b3938	b1272	18.289
b0620	b1785	18.277
b4393	b3008	18.276
b0761	b3707	18.271
b4043	b1192	18.26
b3418	b4352	18.231
b3418	b4466	18.218
b0683	b3182	18.216
b3868	b3519	18.213
b4401	b3588	18.207
b0399	b0398	18.2
b0399	b0721	18.196
b1594	b1817	18.195
b3438	b3880	18.192
b0889	b3957	18.184
b0676	b0677	18.183
b0620	b2853	18.153
b0620	b2642	18.147
b3357	b3947	18.143
b3423	b1014	18.139
b3357	b0758	18.125
b1040	b0237	18.118
b1221	b1224	18.103
b4191	b2428	18.097
b4191	b2427	18.097
b3357	b3173	18.094
b1658	b2903	18.081
b3423	b3709	18.063
b0683	b3715	18.053
b3357	b1337	18.05
b2079	b2079	18.048
b0761	b4129	18.044
b0995	b0645	18.036
b0330	b0106	18.027
b1130	b2431	18.026
b1658	b1686	18.022
b1658	b3774	18.01
b2808	b2903	18.008
b1712	b2221	17.999
b0912	b2221	17.999
b2193	b4073	17.991
b0113	b0628	17.972
b4178	b2847	17.958
b1334	b2203	17.955
b2213	b3511	17.942
b0620	b4313	17.929
b3512	b1680	17.918
b3938	b3774	17.914
b0330	b0040	17.911
b0620	b1615	17.899
b0730	b0645	17.897
b1013	b1009	17.859
b4118	b4190	17.836
b0076	b0603	17.832
b3418	b3891	17.823
b0620	b4365	17.813
b0399	b0243	17.812
b0683	b4018	17.808
b3357	b2343	17.804
b0620	b2856	17.789
b2105	b3370	17.787
b3934	b4351	17.779
b1658	b1638	17.769
b0113	b0155	17.767
b2783	b2783	17.758
b3938	b3870	17.743
b3357	b3118	17.741
b0683	b0683	17.74
b3131	b3754	17.737
b1658	b3256	17.737
b3021	b2016	17.737
b2783	b3241	17.735
b0399	b1136	17.733
b0076	b3593	17.73
b3516	b4162	17.712
b3753	b4381	17.71
b4401	b1607	17.696
b2193	b2196	17.693
b0080	b4025	17.693
b0620	b0254	17.685
b4124	b0721	17.685
b4401	b2659	17.684
b2193	b1750	17.672
b0076	b2505	17.672
b3961	b3070	17.657
b4396	b2946	17.651
b0620	b0279	17.65
b1988	b2345	17.648
b0620	b3482	17.639
b3938	b4179	17.637
b0620	b2846	17.637
b4396	b1276	17.635
b4043	b3828	17.633
b3237	b1788	17.63
b3357	b2521	17.629
b4393	b1602	17.618
b0761	b1224	17.604
b1275	b2325	17.602
b0620	b0544	17.576
b3938	b3724	17.567
b3512	b1257	17.557
b1275	b1158	17.552
b1334	b2196	17.552
b0620	b2490	17.536
b1642	b2109	17.53
b4396	b0852	17.529
b1275	b0066	17.529
b0683	b0628	17.525
b4191	b4084	17.524
b2531	b1914	17.511
b1237	b2677	17.511
b3934	b0679	17.509
b3868	b1484	17.506
b4398	b0726	17.505
b3938	b2414	17.5
b1040	b1042	17.493
b3515	b3143	17.493
b2193	b0896	17.486
b0817	b1723	17.476
b1130	b2582	17.473
b0399	b0575	17.468
b3237	b3769	17.467
b3961	b0314	17.447
b0076	b3322	17.44
b1221	b4123	17.418
b0080	b2926	17.412
b1130	b0565	17.405
b1892	b1943	17.403
b1891	b1943	17.403
b2427	b1640	17.38
b0076	b4205	17.376
b0080	b3536	17.374
b1299	b0346	17.359
b4118	b3666	17.355
